127.0.0.1 - - [02/Apr/2020:09:33:37 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:14:41 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 14099
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:15:08 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21234
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:15:08 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 14099
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:15:22 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21235
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:15:22 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:42 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21248
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:42 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/board/myClinicalResearch/myClRsrch.do HTTP/1.1" 200 38369
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/print/print-preview.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/print/screen.css HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 97175
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/jquery.easing.min.js HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/chart/jui/jquery-ui.min.js HTTP/1.1" 200 241332
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/html5shiv.min.js HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/ncmik/wonkiIndex.css HTTP/1.1" 200 16179
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/ncmik/subIndex.css HTTP/1.1" 200 85872
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/common/write.js HTTP/1.1" 200 9824
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/jquery-ui.min.css HTTP/1.1" 200 30105
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/popup.css HTTP/1.1" 200 1421
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/ncmik/KoreaOpenMed.css HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/ncmik/mediaSub.css HTTP/1.1" 200 27183
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/paging/jquery.paging.js HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/dtree.js HTTP/1.1" 200 13449
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/paging/jquery.paging.min.js HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/utils/datepicker/css/datepicker.css HTTP/1.1" 200 32134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/common/nbTable.js HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/common.js HTTP/1.1" 200 35177
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/commonPop.js HTTP/1.1" 200 3637
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/jquery.treeview.js HTTP/1.1" 200 8212
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/commAttfile.js HTTP/1.1" 200 15103
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/jquery.print-preview.js HTTP/1.1" 200 8276
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/jquery.printElement.js HTTP/1.1" 200 8620
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/js/accordianMenu.js HTTP/1.1" 200 7839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/utils/datepicker/js/datepicker.js HTTP/1.1" 200 146983
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/images/sub/foot01.PNG HTTP/1.1" 200 27944
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/images/sub/foot02.PNG HTTP/1.1" 200 23249
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/print/print.css HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/ncmik/NotoSansKR-Hestia.css HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/utils/datepicker/js/lang/ko.js HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/images/main/logo.png HTTP/1.1" 200 6561
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/images/sub/sub_bg.png HTTP/1.1" 200 1567
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/resources/images/sub/subdiv_icon.png HTTP/1.1" 200 12839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard%2FmyClinicalResearch%2FmyClRsrch.do&_=1585811870052 HTTP/1.1" 200 846
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:50 +0900] "POST /cris/board/myClinicalResearch/registration_mng.do HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:51 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 200 242224
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:51 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:54 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21248
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:17:54 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:18:39 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21276
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:18:39 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:18:39 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:18:55 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21270
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:18:55 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:23:47 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21371
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:23:47 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:23:47 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:11 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21370
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:11 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:11 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 14099
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:42 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21371
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:42 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:42 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:57 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21371
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:57 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:24:58 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:26:16 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21447
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:26:16 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:26:16 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:31:32 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21577
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:31:32 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:31:32 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 500 1442
127.0.0.1 - - [02/Apr/2020:16:32:40 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:32:46 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21577
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:32:46 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 500 1442
127.0.0.1 - - [02/Apr/2020:16:34:10 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:34:20 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21577
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:34:20 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 9147
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:54:19 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21783
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:54:19 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:54:19 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 9147
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:54:44 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21783
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:54:44 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 9147
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:58:25 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22149
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:58:25 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 9147
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:59:07 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22149
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:59:07 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 9147
127.0.0.1 - - [02/Apr/2020:17:20:32 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:20:42 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22735
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:20:42 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:20:42 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 500 1442
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:21:32 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22735
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:21:33 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 500 1442
127.0.0.1 - - [02/Apr/2020:17:23:18 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/board/myClinicalResearch/myClRsrch.do HTTP/1.1" 200 38369
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/jquery.easing.min.js HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 97175
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/print/screen.css HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/print/print-preview.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/chart/jui/jquery-ui.min.js HTTP/1.1" 200 241332
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/popup.css HTTP/1.1" 200 1421
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/jquery-ui.min.css HTTP/1.1" 200 30105
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/ncmik/KoreaOpenMed.css HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/ncmik/wonkiIndex.css HTTP/1.1" 200 16179
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/ncmik/mediaSub.css HTTP/1.1" 200 27183
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/ncmik/subIndex.css HTTP/1.1" 200 85872
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/utils/datepicker/css/datepicker.css HTTP/1.1" 200 32134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/common/write.js HTTP/1.1" 200 9824
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/html5shiv.min.js HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/common/nbTable.js HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/dtree.js HTTP/1.1" 200 13449
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/common.js HTTP/1.1" 200 35177
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/paging/jquery.paging.min.js HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/commonPop.js HTTP/1.1" 200 3637
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/commAttfile.js HTTP/1.1" 200 15103
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/jquery.print-preview.js HTTP/1.1" 200 8276
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/jquery.printElement.js HTTP/1.1" 200 8620
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/utils/datepicker/js/datepicker.js HTTP/1.1" 200 146983
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/accordianMenu.js HTTP/1.1" 200 7839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/paging/jquery.paging.js HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/print/print.css HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/js/jquery.treeview.js HTTP/1.1" 200 8212
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/images/sub/foot01.PNG HTTP/1.1" 200 27944
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/images/sub/foot02.PNG HTTP/1.1" 200 23249
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:24 +0900] "GET /cris/resources/css/ncmik/NotoSansKR-Hestia.css HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/utils/datepicker/js/lang/ko.js HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/images/main/logo.png HTTP/1.1" 200 6561
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/images/sub/sub_bg.png HTTP/1.1" 200 1567
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/images/sub/subdiv_icon.png HTTP/1.1" 200 12839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard%2FmyClinicalResearch%2FmyClRsrch.do&_=1585815804444 HTTP/1.1" 200 846
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "POST /cris/board/myClinicalResearch/registration_mng.do HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 200 242224
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:25 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:30 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22735
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:23:30 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 500 1442
127.0.0.1 - - [02/Apr/2020:17:27:07 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:27:12 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22735
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:27:12 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:27:12 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:40:12 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22895
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:40:13 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:40:13 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:40:43 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22904
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:40:43 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:41:20 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22916
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:41:20 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:42:15 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22925
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:42:15 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:42:28 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 22925
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:42:28 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:44:49 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23077
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:44:49 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:44:50 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:46:39 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23537
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:46:39 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:47:22 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23537
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:47:22 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:47:22 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:48:35 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23546
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:48:35 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:49:32 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23564
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:49:32 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:50:37 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23600
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:50:37 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:50:38 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:51:35 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23514
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:51:35 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:51:35 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 11007
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:56:28 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23514
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:56:28 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:58:56 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23706
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:58:56 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:58:57 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:59:34 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23706
0:0:0:0:0:0:0:1 - - [02/Apr/2020:17:59:35 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:02:43 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 23999
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:02:43 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:05:38 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24071
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:05:38 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:05:39 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:06:05 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24072
